payment_id,customer_id,payment_date,amount,payment_method,status,failure_reason,recovery_action,recovered,recovered_amount
PAY000334,CUST00282,2026-03-03,3606.93,card,success,,no_action,False,0.0
PAY000335,CUST00287,2026-03-03,13892.34,upi,success,,no_action,False,0.0
PAY000336,CUST00317,2026-03-03,13534.52,wallet,failed,insufficient_funds,payment_link,True,13534.52
PAY000337,CUST00331,2026-03-03,18757.85,netbanking,failed,card_declined,escalate,False,0.0
PAY000338,CUST00339,2026-03-03,16981.14,wallet,success,,no_action,False,0.0
PAY000339,CUST00346,2026-03-03,10915.25,netbanking,success,,no_action,False,0.0
PAY000340,CUST00354,2026-03-03,14938.37,card,success,,no_action,False,0.0
PAY000341,CUST00358,2026-03-03,12366.19,upi,success,,no_action,False,0.0
PAY000342,CUST00373,2026-03-03,22413.42,netbanking,success,,no_action,False,0.0
PAY000343,CUST00416,2026-03-03,531.03,wallet,failed,timeout,reminder,True,531.03
PAY000344,CUST00427,2026-03-03,9238.06,netbanking,success,,no_action,False,0.0
PAY000345,CUST00455,2026-03-03,7121.94,upi,success,,no_action,False,0.0
PAY000346,CUST00473,2026-03-03,6056.8,wallet,failed,network_error,reminder,True,6056.8
PAY000347,CUST00476,2026-03-03,19191.0,wallet,success,,no_action,False,0.0
PAY000348,CUST00486,2026-03-03,8265.21,card,success,,no_action,False,0.0
PAY000349,CUST00489,2026-03-03,2111.49,card,success,,no_action,False,0.0
PAY000350,CUST00500,2026-03-03,8387.23,card,success,,no_action,False,0.0
PAY000351,CUST00517,2026-03-03,3010.42,wallet,failed,insufficient_funds,payment_link,True,3010.42
PAY000352,CUST00521,2026-03-03,5373.62,wallet,success,,no_action,False,0.0
PAY000353,CUST00525,2026-03-03,1562.97,wallet,success,,no_action,False,0.0
PAY000354,CUST00528,2026-03-03,12865.28,wallet,success,,no_action,False,0.0
PAY000355,CUST00531,2026-03-03,15729.57,netbanking,failed,expired_card,payment_link,True,15729.57
PAY000356,CUST00534,2026-03-03,3308.31,wallet,failed,insufficient_funds,reminder,True,3308.31
PAY000357,CUST00547,2026-03-03,7073.76,netbanking,success,,no_action,False,0.0
PAY000358,CUST00548,2026-03-03,16350.28,wallet,success,,no_action,False,0.0
PAY000359,CUST00563,2026-03-03,9562.88,card,success,,no_action,False,0.0
PAY000360,CUST00579,2026-03-03,10047.62,netbanking,success,,no_action,False,0.0
PAY000361,CUST00585,2026-03-03,12186.9,netbanking,success,,no_action,False,0.0
PAY000362,CUST00593,2026-03-03,7080.5,netbanking,failed,insufficient_funds,payment_link,False,0.0
PAY000363,CUST00619,2026-03-03,3985.2,netbanking,success,,no_action,False,0.0
PAY000364,CUST00620,2026-03-03,751.8,wallet,success,,no_action,False,0.0
PAY000365,CUST00621,2026-03-03,12901.66,card,success,,no_action,False,0.0
PAY000366,CUST00668,2026-03-03,1213.94,wallet,success,,no_action,False,0.0
PAY000367,CUST00672,2026-03-03,2138.91,card,success,,no_action,False,0.0
PAY000368,CUST00677,2026-03-03,15695.88,netbanking,success,,no_action,False,0.0
PAY000369,CUST00690,2026-03-03,9431.6,upi,failed,timeout,reminder,False,0.0
PAY000370,CUST00693,2026-03-03,11596.83,card,success,,no_action,False,0.0
PAY000371,CUST00709,2026-03-03,7769.51,upi,failed,timeout,reminder,True,7769.51
PAY000372,CUST00715,2026-03-03,17699.72,wallet,success,,no_action,False,0.0
PAY000373,CUST00719,2026-03-03,14645.28,netbanking,failed,timeout,reminder,True,14645.28
PAY000374,CUST00731,2026-03-03,8314.42,upi,failed,expired_card,reminder,True,8314.42
PAY000375,CUST00733,2026-03-03,14982.36,card,failed,network_error,reminder,False,0.0
PAY000376,CUST00735,2026-03-03,17865.35,upi,success,,no_action,False,0.0
PAY000377,CUST00739,2026-03-03,19900.91,upi,failed,insufficient_funds,payment_link,True,19900.91
PAY000378,CUST00741,2026-03-03,9721.91,wallet,success,,no_action,False,0.0
PAY000379,CUST00744,2026-03-03,13932.83,upi,success,,no_action,False,0.0
PAY000380,CUST00745,2026-03-03,13593.07,wallet,failed,timeout,reminder,True,13593.07
PAY000381,CUST00769,2026-03-03,598.5,upi,success,,no_action,False,0.0
PAY000382,CUST00782,2026-03-03,8579.33,upi,success,,no_action,False,0.0
PAY000383,CUST00834,2026-03-03,9517.6,netbanking,success,,no_action,False,0.0
PAY000384,CUST00853,2026-03-03,4884.08,netbanking,success,,no_action,False,0.0
PAY000385,CUST00864,2026-03-03,1009.15,wallet,success,,no_action,False,0.0
PAY000386,CUST00887,2026-03-03,12878.07,netbanking,success,,no_action,False,0.0
PAY000387,CUST00893,2026-03-03,11267.86,wallet,failed,insufficient_funds,reminder,True,11267.86
PAY000388,CUST00910,2026-03-03,6733.03,wallet,success,,no_action,False,0.0
PAY000389,CUST00919,2026-03-03,17159.94,wallet,success,,no_action,False,0.0
PAY000390,CUST00937,2026-03-03,14105.64,wallet,success,,no_action,False,0.0
PAY000391,CUST00942,2026-03-03,1129.2,card,success,,no_action,False,0.0
PAY000392,CUST00953,2026-03-03,1922.66,upi,success,,no_action,False,0.0
PAY000393,CUST00956,2026-03-03,10827.04,netbanking,success,,no_action,False,0.0
PAY000394,CUST00961,2026-03-03,6649.09,wallet,success,,no_action,False,0.0
PAY000395,CUST00968,2026-03-03,12684.82,upi,success,,no_action,False,0.0
PAY000396,CUST00985,2026-03-03,11515.4,wallet,failed,insufficient_funds,payment_link,False,0.0
PAY000397,CUST00988,2026-03-03,6035.81,wallet,failed,network_error,reminder,False,0.0
PAY000398,CUST00993,2026-03-03,3068.1,card,success,,no_action,False,0.0
PAY000399,CUST01000,2026-03-03,4756.95,card,success,,no_action,False,0.0
PAY000400,CUST00006,2026-03-04,3983.14,upi,success,,no_action,False,0.0
PAY000401,CUST00010,2026-03-04,19695.46,wallet,success,,no_action,False,0.0
PAY000402,CUST00022,2026-03-04,14041.49,netbanking,failed,network_error,payment_link,False,0.0
PAY000403,CUST00031,2026-03-04,5938.15,netbanking,success,,no_action,False,0.0
PAY000404,CUST00036,2026-03-04,13452.57,netbanking,success,,no_action,False,0.0
PAY000405,CUST00041,2026-03-04,16076.98,wallet,success,,no_action,False,0.0
PAY000406,CUST00057,2026-03-04,9546.32,wallet,success,,no_action,False,0.0
PAY000407,CUST00060,2026-03-04,17530.17,wallet,success,,no_action,False,0.0
PAY000408,CUST00064,2026-03-04,10886.98,netbanking,success,,no_action,False,0.0
PAY000409,CUST00080,2026-03-04,13295.72,card,success,,no_action,False,0.0
PAY000410,CUST00081,2026-03-04,14542.45,wallet,failed,network_error,retry,True,14542.45
PAY000411,CUST00088,2026-03-04,5893.41,card,success,,no_action,False,0.0
PAY000412,CUST00103,2026-03-04,8972.03,wallet,failed,expired_card,reminder,True,8972.03
PAY000413,CUST00107,2026-03-04,7332.57,card,failed,insufficient_funds,reminder,False,0.0
PAY000414,CUST00124,2026-03-04,17728.49,wallet,success,,no_action,False,0.0
PAY000415,CUST00162,2026-03-04,17337.05,upi,success,,no_action,False,0.0
PAY000416,CUST00175,2026-03-04,14599.67,upi,success,,no_action,False,0.0
PAY000417,CUST00188,2026-03-04,21236.07,upi,success,,no_action,False,0.0
PAY000418,CUST00205,2026-03-04,12485.62,upi,success,,no_action,False,0.0
PAY000419,CUST00211,2026-03-04,9454.26,wallet,failed,card_declined,reminder,False,0.0
PAY000420,CUST00216,2026-03-04,10254.19,card,failed,expired_card,reminder,False,0.0
PAY000421,CUST00222,2026-03-04,18223.13,upi,success,,no_action,False,0.0
PAY000422,CUST00223,2026-03-04,19268.24,card,success,,no_action,False,0.0
PAY000423,CUST00237,2026-03-04,13799.46,wallet,failed,network_error,reminder,False,0.0
PAY000424,CUST00242,2026-03-04,1184.28,card,success,,no_action,False,0.0
PAY000425,CUST00261,2026-03-04,19172.71,card,failed,authentication_failed,reminder,True,19172.71
PAY000426,CUST00265,2026-03-04,10916.33,card,success,,no_action,False,0.0
PAY000427,CUST00272,2026-03-04,16641.2,card,success,,no_action,False,0.0
PAY000428,CUST00280,2026-03-04,8268.74,card,success,,no_action,False,0.0
PAY000429,CUST00286,2026-03-04,14474.18,wallet,success,,no_action,False,0.0
PAY000430,CUST00288,2026-03-04,11902.6,netbanking,success,,no_action,False,0.0
PAY000431,CUST00290,2026-03-04,11806.33,card,success,,no_action,False,0.0
PAY000432,CUST00292,2026-03-04,7646.06,netbanking,success,,no_action,False,0.0
PAY000433,CUST00299,2026-03-04,5239.84,wallet,success,,no_action,False,0.0
PAY000434,CUST00300,2026-03-04,2393.95,card,success,,no_action,False,0.0
PAY000435,CUST00302,2026-03-04,6182.81,wallet,success,,no_action,False,0.0
PAY000436,CUST00311,2026-03-04,15261.12,netbanking,success,,no_action,False,0.0
PAY000437,CUST00316,2026-03-04,11006.73,netbanking,success,,no_action,False,0.0
PAY000438,CUST00326,2026-03-04,12091.35,upi,success,,no_action,False,0.0
PAY000439,CUST00329,2026-03-04,6124.39,upi,failed,authentication_failed,reminder,True,6124.39
PAY000440,CUST00343,2026-03-04,17884.58,netbanking,success,,no_action,False,0.0
PAY000441,CUST00347,2026-03-04,14458.82,netbanking,success,,no_action,False,0.0
PAY000442,CUST00348,2026-03-04,9077.32,netbanking,success,,no_action,False,0.0
PAY000443,CUST00362,2026-03-04,16201.37,upi,success,,no_action,False,0.0
PAY000444,CUST00367,2026-03-04,10445.47,upi,success,,no_action,False,0.0
PAY000445,CUST00368,2026-03-04,4627.41,netbanking,success,,no_action,False,0.0
PAY000446,CUST00369,2026-03-04,735.3,netbanking,failed,timeout,reminder,False,0.0
PAY000447,CUST00371,2026-03-04,2122.88,wallet,success,,no_action,False,0.0
PAY000448,CUST00377,2026-03-04,18050.08,netbanking,success,,no_action,False,0.0
PAY000449,CUST00379,2026-03-04,11949.14,netbanking,success,,no_action,False,0.0
PAY000450,CUST00393,2026-03-04,7870.59,wallet,success,,no_action,False,0.0
PAY000451,CUST00394,2026-03-04,17480.25,wallet,success,,no_action,False,0.0
PAY000452,CUST00396,2026-03-04,17994.11,card,success,,no_action,False,0.0
PAY000453,CUST00429,2026-03-04,1762.68,upi,success,,no_action,False,0.0
PAY000454,CUST00431,2026-03-04,4874.04,netbanking,success,,no_action,False,0.0
PAY000455,CUST00434,2026-03-04,14710.86,card,success,,no_action,False,0.0
PAY000456,CUST00437,2026-03-04,7451.78,wallet,success,,no_action,False,0.0
PAY000457,CUST00448,2026-03-04,18922.21,upi,failed,expired_card,reminder,True,18922.21
PAY000458,CUST00452,2026-03-04,16758.02,wallet,success,,no_action,False,0.0
PAY000459,CUST00454,2026-03-04,23241.58,netbanking,success,,no_action,False,0.0
PAY000460,CUST00463,2026-03-04,10927.7,card,failed,insufficient_funds,payment_link,True,10927.7
PAY000461,CUST00466,2026-03-04,10697.5,upi,success,,no_action,False,0.0
PAY000462,CUST00484,2026-03-04,14919.0,upi,success,,no_action,False,0.0
PAY000463,CUST00487,2026-03-04,2404.54,wallet,success,,no_action,False,0.0
PAY000464,CUST00494,2026-03-04,19597.86,netbanking,success,,no_action,False,0.0
PAY000465,CUST00505,2026-03-04,2281.5,upi,success,,no_action,False,0.0
PAY000466,CUST00506,2026-03-04,18390.6,upi,success,,no_action,False,0.0
PAY000467,CUST00511,2026-03-04,1686.87,upi,success,,no_action,False,0.0
PAY000468,CUST00523,2026-03-04,15352.77,wallet,success,,no_action,False,0.0
PAY000469,CUST00536,2026-03-04,8453.54,netbanking,failed,insufficient_funds,reminder,True,8453.54
PAY000470,CUST00544,2026-03-04,6333.29,card,success,,no_action,False,0.0
PAY000471,CUST00562,2026-03-04,9782.7,card,success,,no_action,False,0.0
PAY000472,CUST00571,2026-03-04,4692.38,wallet,success,,no_action,False,0.0
PAY000473,CUST00581,2026-03-04,687.25,wallet,failed,insufficient_funds,payment_link,False,0.0
PAY000474,CUST00583,2026-03-04,9857.55,wallet,failed,expired_card,escalate,False,0.0
PAY000475,CUST00591,2026-03-04,12226.41,wallet,success,,no_action,False,0.0
PAY000476,CUST00594,2026-03-04,6908.47,wallet,success,,no_action,False,0.0
PAY000477,CUST00599,2026-03-04,19053.0,netbanking,success,,no_action,False,0.0
PAY000478,CUST00610,2026-03-04,10877.71,netbanking,success,,no_action,False,0.0
PAY000479,CUST00613,2026-03-04,5927.5,netbanking,success,,no_action,False,0.0
PAY000480,CUST00630,2026-03-04,2673.67,upi,success,,no_action,False,0.0
PAY000481,CUST00631,2026-03-04,6724.55,wallet,success,,no_action,False,0.0
PAY000482,CUST00633,2026-03-04,3986.51,wallet,success,,no_action,False,0.0
PAY000483,CUST00641,2026-03-04,20670.08,netbanking,failed,authentication_failed,reminder,False,0.0
PAY000484,CUST00643,2026-03-04,4275.11,card,success,,no_action,False,0.0
PAY000485,CUST00648,2026-03-04,23472.21,upi,success,,no_action,False,0.0
PAY000486,CUST00658,2026-03-04,6454.98,wallet,success,,no_action,False,0.0
PAY000487,CUST00670,2026-03-04,6351.2,upi,success,,no_action,False,0.0
PAY000488,CUST00682,2026-03-04,10886.78,wallet,failed,card_declined,reminder,True,10886.78
PAY000489,CUST00694,2026-03-04,1244.15,upi,success,,no_action,False,0.0
PAY000490,CUST00702,2026-03-04,10571.09,wallet,success,,no_action,False,0.0
PAY000491,CUST00704,2026-03-04,1141.55,netbanking,success,,no_action,False,0.0
PAY000492,CUST00736,2026-03-04,5625.68,netbanking,success,,no_action,False,0.0
PAY000493,CUST00759,2026-03-04,6471.53,netbanking,failed,expired_card,reminder,True,6471.53
PAY000494,CUST00771,2026-03-04,8793.31,wallet,failed,insufficient_funds,payment_link,False,0.0
PAY000495,CUST00774,2026-03-04,8379.58,wallet,success,,no_action,False,0.0
PAY000496,CUST00783,2026-03-04,9848.35,upi,failed,expired_card,escalate,True,9848.35
PAY000497,CUST00798,2026-03-04,14234.61,upi,failed,expired_card,payment_link,True,14234.61
PAY000498,CUST00828,2026-03-04,7782.77,netbanking,success,,no_action,False,0.0
PAY000499,CUST00833,2026-03-04,6477.5,upi,success,,no_action,False,0.0
PAY000500,CUST00837,2026-03-04,14173.47,wallet,success,,no_action,False,0.0
PAY000501,CUST00838,2026-03-04,17995.52,netbanking,failed,timeout,payment_link,False,0.0
PAY000502,CUST00845,2026-03-04,19064.88,card,failed,network_error,reminder,True,19064.88
PAY000503,CUST00852,2026-03-04,18223.3,wallet,success,,no_action,False,0.0
PAY000504,CUST00856,2026-03-04,12923.33,wallet,success,,no_action,False,0.0
PAY000505,CUST00857,2026-03-04,1594.23,netbanking,success,,no_action,False,0.0
PAY000506,CUST00861,2026-03-04,5843.89,card,success,,no_action,False,0.0
PAY000507,CUST00863,2026-03-04,17676.57,card,success,,no_action,False,0.0
PAY000508,CUST00879,2026-03-04,15617.24,wallet,failed,card_declined,reminder,True,15617.24
PAY000509,CUST00915,2026-03-04,19688.38,upi,success,,no_action,False,0.0
PAY000510,CUST00927,2026-03-04,9046.09,netbanking,success,,no_action,False,0.0
PAY000511,CUST00929,2026-03-04,3105.97,netbanking,failed,card_declined,escalate,False,0.0
PAY000512,CUST00932,2026-03-04,12446.62,card,failed,timeout,retry,True,12446.62
PAY000513,CUST00946,2026-03-04,9675.96,wallet,failed,card_declined,reminder,True,9675.96
PAY000514,CUST00962,2026-03-04,8772.5,wallet,success,,no_action,False,0.0
PAY000515,CUST00963,2026-03-04,7562.97,upi,success,,no_action,False,0.0
PAY000516,CUST00965,2026-03-04,14229.18,netbanking,success,,no_action,False,0.0
PAY000517,CUST00967,2026-03-04,18687.28,upi,success,,no_action,False,0.0
PAY000518,CUST00972,2026-03-04,15640.38,wallet,success,,no_action,False,0.0
PAY000519,CUST00973,2026-03-04,16717.65,card,failed,authentication_failed,reminder,True,16717.65
PAY000520,CUST00980,2026-03-04,11531.43,card,failed,expired_card,reminder,False,0.0
PAY000521,CUST00011,2026-03-05,10094.18,netbanking,success,,no_action,False,0.0
PAY000522,CUST00026,2026-03-05,14821.46,card,failed,insufficient_funds,payment_link,True,14821.46
PAY000523,CUST00032,2026-03-05,7784.66,card,success,,no_action,False,0.0
PAY000524,CUST00034,2026-03-05,9634.71,upi,failed,timeout,reminder,True,9634.71
PAY000525,CUST00040,2026-03-05,5898.87,wallet,failed,timeout,reminder,True,5898.87
PAY000526,CUST00052,2026-03-05,13225.22,netbanking,success,,no_action,False,0.0
PAY000527,CUST00062,2026-03-05,15731.7,wallet,failed,network_error,reminder,True,15731.7
PAY000528,CUST00068,2026-03-05,623.9,wallet,success,,no_action,False,0.0
PAY000529,CUST00070,2026-03-05,3901.1,upi,success,,no_action,False,0.0
PAY000530,CUST00071,2026-03-05,3434.65,upi,success,,no_action,False,0.0
PAY000531,CUST00079,2026-03-05,13935.52,upi,success,,no_action,False,0.0
PAY000532,CUST00095,2026-03-05,11701.55,netbanking,failed,timeout,reminder,False,0.0
PAY000533,CUST00099,2026-03-05,7442.91,upi,success,,no_action,False,0.0
PAY000534,CUST00101,2026-03-05,3231.08,card,success,,no_action,False,0.0
PAY000535,CUST00108,2026-03-05,12237.47,card,success,,no_action,False,0.0
PAY000536,CUST00109,2026-03-05,11031.49,card,success,,no_action,False,0.0
PAY000537,CUST00134,2026-03-05,6649.06,upi,success,,no_action,False,0.0
PAY000538,CUST00140,2026-03-05,6329.7,upi,success,,no_action,False,0.0
PAY000539,CUST00143,2026-03-05,8773.53,netbanking,success,,no_action,False,0.0
PAY000540,CUST00158,2026-03-05,18437.63,netbanking,success,,no_action,False,0.0
PAY000541,CUST00172,2026-03-05,10544.34,card,failed,network_error,escalate,True,10544.34
PAY000542,CUST00173,2026-03-05,17416.89,upi,success,,no_action,False,0.0
PAY000543,CUST00174,2026-03-05,9212.84,wallet,success,,no_action,False,0.0
PAY000544,CUST00183,2026-03-05,15534.18,card,success,,no_action,False,0.0
PAY000545,CUST00206,2026-03-05,3914.39,card,success,,no_action,False,0.0
PAY000546,CUST00212,2026-03-05,1975.68,upi,success,,no_action,False,0.0
PAY000547,CUST00235,2026-03-05,6234.78,netbanking,success,,no_action,False,0.0
PAY000548,CUST00241,2026-03-05,8016.82,upi,failed,authentication_failed,escalate,False,0.0
PAY000549,CUST00245,2026-03-05,5478.05,card,failed,insufficient_funds,reminder,True,5478.05
PAY000550,CUST00252,2026-03-05,869.31,card,success,,no_action,False,0.0
PAY000551,CUST00256,2026-03-05,18941.77,card,success,,no_action,False,0.0
PAY000552,CUST00260,2026-03-05,17032.26,netbanking,success,,no_action,False,0.0
PAY000553,CUST00285,2026-03-05,15076.25,card,success,,no_action,False,0.0
PAY000554,CUST00298,2026-03-05,16746.5,card,failed,expired_card,reminder,True,16746.5
PAY000555,CUST00301,2026-03-05,17997.96,card,success,,no_action,False,0.0
PAY000556,CUST00308,2026-03-05,5355.46,card,success,,no_action,False,0.0
PAY000557,CUST00314,2026-03-05,3537.29,wallet,failed,insufficient_funds,payment_link,False,0.0
PAY000558,CUST00318,2026-03-05,4591.6,netbanking,success,,no_action,False,0.0
PAY000559,CUST00320,2026-03-05,8590.09,upi,success,,no_action,False,0.0
PAY000560,CUST00337,2026-03-05,3905.43,upi,failed,timeout,reminder,True,3905.43
PAY000561,CUST00340,2026-03-05,17642.01,card,failed,insufficient_funds,payment_link,True,17642.01
PAY000562,CUST00341,2026-03-05,6468.26,netbanking,failed,expired_card,payment_link,False,0.0
PAY000563,CUST00345,2026-03-05,1055.32,card,success,,no_action,False,0.0
PAY000564,CUST00366,2026-03-05,200.0,wallet,success,,no_action,False,0.0
PAY000565,CUST00383,2026-03-05,17504.55,wallet,success,,no_action,False,0.0
PAY000566,CUST00388,2026-03-05,7852.22,upi,success,,no_action,False,0.0
PAY000567,CUST00389,2026-03-05,2877.92,card,success,,no_action,False,0.0
PAY000568,CUST00402,2026-03-05,1793.35,wallet,success,,no_action,False,0.0
PAY000569,CUST00405,2026-03-05,8594.0,wallet,success,,no_action,False,0.0
PAY000570,CUST00410,2026-03-05,12263.79,card,success,,no_action,False,0.0
PAY000571,CUST00439,2026-03-05,5836.69,wallet,success,,no_action,False,0.0
PAY000572,CUST00442,2026-03-05,5508.8,netbanking,success,,no_action,False,0.0
PAY000573,CUST00453,2026-03-05,1169.49,card,success,,no_action,False,0.0
