payment_id,customer_id,payment_date,amount,payment_method,failure_reason,customer_lifetime_value,previous_payment_count,previous_success_count,previous_failure_count,previous_average_amount,customer_success_rate,amount_vs_customer_average,recent_failure_count,recovered
PAY007004,CUST00062,2026-04-23,8732.52,netbanking,authentication_failed,390420.11,9,4,5,14207.737777777778,0.4444444444444444,0.6146312760401922,2,False
PAY000645,CUST00063,2026-03-06,13818.73,netbanking,card_declined,5283.09,0,0,0,13818.73,0.0,1.0,0,True
PAY001971,CUST00063,2026-03-15,14060.01,card,authentication_failed,5283.09,2,1,1,14121.22,0.5,0.9956653886845471,1,True
PAY004501,CUST00063,2026-04-02,12290.29,netbanking,network_error,5283.09,4,2,2,14436.88,0.5,0.8513120563445843,2,False
PAY001835,CUST00066,2026-03-14,8574.75,wallet,expired_card,157219.49,1,1,0,8699.62,1.0,0.985646499502277,0,True
PAY004897,CUST00066,2026-04-05,3123.31,wallet,card_declined,157219.49,3,2,1,8022.713333333333,0.6666666666666666,0.3893084384584766,1,False
PAY006265,CUST00066,2026-04-16,3750.48,upi,timeout,157219.49,5,3,2,6168.39,0.6,0.6080160301148273,1,False
PAY006495,CUST00066,2026-04-18,4030.84,card,expired_card,157219.49,6,3,3,5765.405,0.5,0.6991425580683405,2,False
PAY001452,CUST00068,2026-03-11,561.82,card,expired_card,47398.46,1,1,0,623.9,1.0,0.9004968744991185,0,True
PAY003117,CUST00068,2026-03-23,833.51,wallet,insufficient_funds,47398.46,3,2,1,641.35,0.6666666666666666,1.2996179932953924,1,True
PAY007386,CUST00068,2026-04-27,695.72,card,card_declined,47398.46,8,6,2,702.13875,0.75,0.990858288336885,0,False
PAY008235,CUST00068,2026-05-07,710.93,card,expired_card,47398.46,9,6,3,701.4255555555555,0.6666666666666666,1.013550182723121,1,False
PAY000111,CUST00070,2026-03-01,3426.46,card,card_declined,384088.04,0,0,0,3426.46,0.0,1.0,0,False
PAY003696,CUST00070,2026-03-27,4126.57,wallet,timeout,384088.04,4,3,1,3794.0825000000004,0.75,1.0876331761367866,1,True
PAY004638,CUST00070,2026-04-03,4162.64,upi,expired_card,384088.04,5,3,2,3860.5800000000004,0.6,1.0782421294209679,1,True
PAY005456,CUST00071,2026-04-09,3825.72,netbanking,authentication_failed,240264.78,6,6,0,3170.765,1.0,1.206560561883331,0,False
PAY001266,CUST00073,2026-03-10,3533.59,card,insufficient_funds,214453.28,0,0,0,3533.59,0.0,1.0,0,False
PAY003540,CUST00073,2026-03-26,2666.88,netbanking,authentication_failed,214453.28,3,2,1,3668.9833333333336,0.6666666666666666,0.7268716583613081,1,False
PAY005045,CUST00073,2026-04-06,3959.54,upi,authentication_failed,214453.28,5,3,2,3333.468,0.6,1.1878140123139025,2,False
PAY006709,CUST00073,2026-04-20,2988.92,wallet,expired_card,214453.28,7,4,3,3188.384285714286,0.5714285714285714,0.9374403246785541,2,False
PAY003697,CUST00074,2026-03-27,22286.4,upi,expired_card,271951.56,4,4,0,18558.245,1.0,1.2008894159981185,0,True
PAY007387,CUST00074,2026-04-27,19132.23,card,card_declined,271951.56,8,7,1,20680.41875,0.875,0.9251374564163504,0,True
PAY009408,CUST00074,2026-05-30,20545.73,card,timeout,271951.56,12,10,2,19074.906666666666,0.8333333333333334,1.0771077604224188,0,True
PAY001455,CUST00075,2026-03-11,18266.41,upi,insufficient_funds,104569.78,1,1,0,16682.78,1.0,1.0949260255185287,0,True
PAY002971,CUST00075,2026-03-22,17078.59,netbanking,card_declined,104569.78,4,3,1,16930.135,0.75,1.008768683770094,1,True
PAY000910,CUST00076,2026-03-08,19366.61,wallet,authentication_failed,497598.93,1,1,0,17114.61,1.0,1.131583483351359,0,False
PAY002972,CUST00077,2026-03-22,17318.33,netbanking,timeout,221859.54,2,2,0,15952.535,1.0,1.0856161732288945,0,True
PAY003412,CUST00077,2026-03-25,16134.64,wallet,timeout,221859.54,3,2,1,16407.8,0.6666666666666666,0.9833518204756274,1,False
PAY000311,CUST00078,2026-03-03,9619.92,card,authentication_failed,64897.08,0,0,0,9619.92,0.0,1.0,0,False
PAY008930,CUST00078,2026-05-18,12219.86,netbanking,card_declined,64897.08,8,7,1,11297.7475,0.875,1.0816191457633482,0,False
PAY009409,CUST00078,2026-05-30,10409.9,netbanking,expired_card,64897.08,9,7,2,11400.204444444444,0.7777777777777778,0.913132746937092,1,False
PAY009794,CUST00078,2026-06-16,9602.53,netbanking,insufficient_funds,64897.08,12,9,3,11676.796666666667,0.75,0.8223599565976857,2,False
PAY000008,CUST00079,2026-02-28,13472.59,wallet,network_error,172352.35,0,0,0,13472.59,0.0,1.0,0,True
PAY000911,CUST00079,2026-03-08,5311.59,upi,timeout,172352.35,2,1,1,13704.055,0.5,0.38759257752541126,1,True
PAY006600,CUST00079,2026-04-19,11093.56,wallet,insufficient_funds,172352.35,7,5,2,9877.281428571428,0.7142857142857143,1.123139001376463,0,False
PAY004391,CUST00080,2026-04-01,5069.58,upi,expired_card,118906.79,3,3,0,12085.550000000001,1.0,0.4194744964027288,0,False
PAY000410,CUST00081,2026-03-04,14542.45,wallet,network_error,40141.58,1,1,0,15088.9,1.0,0.9637846363883386,0,True
PAY003265,CUST00081,2026-03-24,17389.77,wallet,network_error,40141.58,4,3,1,16870.4275,0.75,1.0307841932280613,1,True
PAY005185,CUST00082,2026-04-07,19936.5,netbanking,card_declined,118326.18,6,6,0,20279.765,1.0,0.9830735218085614,0,True
PAY003266,CUST00083,2026-03-24,2779.51,card,expired_card,430519.52,2,2,0,2940.1800000000003,1.0,0.9453536858287588,0,True
PAY004503,CUST00083,2026-04-02,4497.18,netbanking,timeout,430519.52,3,2,1,2886.6233333333334,0.6666666666666666,1.5579379367126758,1,True
PAY005705,CUST00083,2026-04-11,2382.29,netbanking,timeout,430519.52,4,2,2,3289.2625000000003,0.5,0.7242626576626219,2,True
PAY007645,CUST00083,2026-04-30,2169.54,netbanking,expired_card,430519.52,7,4,3,3290.5099999999998,0.5714285714285714,0.6593324439068716,2,True
PAY008398,CUST00083,2026-05-09,3648.31,card,network_error,430519.52,8,4,4,3150.38875,0.5,1.1580507326278384,2,True
PAY007997,CUST00084,2026-05-04,14164.94,upi,expired_card,122812.29,10,10,0,15682.872,1.0,0.9032108404634049,0,True
PAY000775,CUST00085,2026-03-07,11472.88,wallet,insufficient_funds,111047.22,0,0,0,11472.88,0.0,1.0,0,False
PAY002974,CUST00085,2026-03-22,8178.93,wallet,expired_card,111047.22,2,1,1,13004.244999999999,0.5,0.6289430874302969,1,False
PAY003541,CUST00085,2026-03-26,9815.13,wallet,insufficient_funds,111047.22,3,1,2,11395.806666666665,0.3333333333333333,0.8612931306310918,2,False
PAY004506,CUST00087,2026-04-02,12116.28,card,authentication_failed,238972.16,4,4,0,15988.039999999999,1.0,0.7578339809007234,0,False
PAY005817,CUST00087,2026-04-12,18521.81,wallet,network_error,238972.16,6,5,1,14533.015,0.8333333333333334,1.274464383336837,1,True
PAY002533,CUST00088,2026-03-19,3350.22,card,timeout,404711.01,3,3,0,5650.103333333333,1.0,0.5929484475505168,0,True
PAY002824,CUST00088,2026-03-21,5639.62,netbanking,card_declined,404711.01,4,3,1,5075.1325,0.75,1.1112261601051796,1,False
PAY003981,CUST00088,2026-03-29,4692.47,netbanking,authentication_failed,404711.01,5,3,2,5188.030000000001,0.6,0.9044801205852703,2,True
PAY004392,CUST00088,2026-04-01,4132.56,wallet,authentication_failed,404711.01,6,3,3,5105.4366666666665,0.5,0.809443005528094,3,False
PAY005570,CUST00088,2026-04-10,4288.79,netbanking,card_declined,404711.01,7,3,4,4966.454285714286,0.42857142857142855,0.8635516916639004,4,True
PAY006269,CUST00088,2026-04-16,4320.38,card,timeout,404711.01,8,3,5,4881.74625,0.375,0.8850070812263132,5,False
PAY008589,CUST00088,2026-05-12,5422.13,card,authentication_failed,404711.01,12,6,6,4810.251666666667,0.5,1.1272029772524028,1,False
PAY009158,CUST00088,2026-05-23,4204.65,card,card_declined,404711.01,14,7,7,4789.589999999999,0.5,0.8778726362799322,1,False
PAY001096,CUST00089,2026-03-09,4345.98,card,timeout,52980.75,1,1,0,4135.3,1.0,1.050946726960559,0,True
PAY003542,CUST00089,2026-03-26,3686.44,upi,insufficient_funds,52980.75,3,2,1,3848.17,0.6666666666666666,0.9579722309565326,1,False
PAY005047,CUST00089,2026-04-06,2944.26,card,card_declined,52980.75,4,2,2,3807.7375,0.5,0.7732308227654874,2,False
PAY004640,CUST00090,2026-04-03,5073.39,card,expired_card,214671.42,6,6,0,5989.0,1.0,0.8471180497578895,0,True
PAY001267,CUST00091,2026-03-10,1786.65,netbanking,insufficient_funds,365892.55,0,0,0,1786.65,0.0,1.0,0,False
PAY005571,CUST00091,2026-04-10,1834.97,netbanking,expired_card,365892.55,5,4,1,1305.92,0.8,1.4051166993383974,0,True
PAY000648,CUST00092,2026-03-06,3631.55,netbanking,expired_card,492161.78,0,0,0,3631.55,0.0,1.0,0,False
PAY001973,CUST00092,2026-03-15,3850.97,upi,timeout,492161.78,1,0,1,3631.55,0.0,1.0604204816125344,1,True
PAY004122,CUST00092,2026-03-30,2985.39,wallet,expired_card,492161.78,5,3,2,3334.3619999999996,0.6,0.8953406978606403,2,False
PAY000649,CUST00093,2026-03-06,3855.13,wallet,expired_card,204297.53,0,0,0,3855.13,0.0,1.0,0,True
PAY001690,CUST00093,2026-03-13,4710.6,upi,network_error,204297.53,1,0,1,3855.13,0.0,1.2219043196986872,1,False
PAY003414,CUST00093,2026-03-25,3871.81,upi,network_error,204297.53,3,1,2,4557.53,0.3333333333333333,0.8495413085596804,2,False
PAY005327,CUST00093,2026-04-08,4426.05,card,card_declined,204297.53,5,2,3,4418.7,0.4,1.0016633851585308,2,False
PAY006496,CUST00093,2026-04-18,2070.63,card,expired_card,204297.53,6,2,4,4419.925,0.3333333333333333,0.468476275049916,2,True
PAY007999,CUST00093,2026-05-04,5227.04,upi,network_error,204297.53,8,3,5,4254.55625,0.375,1.2285746604008352,2,False
PAY008783,CUST00093,2026-05-15,6335.23,wallet,expired_card,204297.53,10,4,6,4298.971,0.4,1.473661953058069,2,False
PAY004508,CUST00094,2026-04-02,12019.52,netbanking,card_declined,431527.91,4,4,0,8601.4525,1.0,1.3973825932306203,0,True
PAY000532,CUST00095,2026-03-05,11701.55,netbanking,timeout,99153.41,0,0,0,11701.55,0.0,1.0,0,False
PAY001577,CUST00096,2026-03-12,1581.17,netbanking,network_error,213831.41,1,1,0,1278.78,1.0,1.236467570653279,0,True
PAY003120,CUST00096,2026-03-23,1189.55,wallet,network_error,213831.41,4,3,1,1315.9975,0.75,0.903915091024109,1,True
PAY004394,CUST00096,2026-04-01,1474.67,wallet,network_error,213831.41,5,3,2,1290.708,0.6,1.1425279768933019,2,False
PAY001841,CUST00098,2026-03-14,5710.17,card,authentication_failed,224349.72,1,1,0,8771.55,1.0,0.6509875677616841,0,False
PAY002680,CUST00098,2026-03-20,6631.53,netbanking,network_error,224349.72,2,1,1,7240.86,0.5,0.915848393699091,1,True
PAY000230,CUST00099,2026-03-02,10729.49,upi,authentication_failed,277411.03,0,0,0,10729.49,0.0,1.0,0,True
PAY002232,CUST00099,2026-03-17,12190.24,netbanking,authentication_failed,277411.03,3,2,1,8801.173333333334,0.6666666666666666,1.385069869471949,1,True
PAY005049,CUST00099,2026-04-06,7584.85,card,network_error,277411.03,6,4,2,8023.474999999999,0.6666666666666666,0.9453322905598884,1,False
PAY006497,CUST00099,2026-04-18,8537.83,card,insufficient_funds,277411.03,7,4,3,7960.814285714286,0.5714285714285714,1.0724819966370993,1,True
PAY007119,CUST00099,2026-04-24,10269.97,netbanking,card_declined,277411.03,8,4,4,8032.94125,0.5,1.278481901009795,2,False
PAY007647,CUST00099,2026-04-30,8132.05,wallet,timeout,277411.03,9,4,5,8281.5,0.4444444444444444,0.9819537523395521,3,False
PAY005708,CUST00100,2026-04-11,17855.94,wallet,network_error,499644.82,5,5,0,17156.306,1.0,1.0407799907509225,0,True
PAY001579,CUST00102,2026-03-12,7770.14,upi,authentication_failed,425104.39,1,1,0,13354.36,1.0,0.5818429336935652,0,True
PAY005051,CUST00102,2026-04-06,10880.28,netbanking,expired_card,425104.39,6,5,1,9395.445,0.8333333333333334,1.1580377512720261,1,True
PAY005709,CUST00102,2026-04-11,12124.35,upi,timeout,425104.39,7,5,2,9607.564285714285,0.7142857142857143,1.2619587690948875,2,False
PAY000412,CUST00103,2026-03-04,8972.03,wallet,expired_card,245392.36,1,1,0,8691.1,1.0,1.0323238715467549,0,True
PAY003122,CUST00103,2026-03-23,11499.14,card,network_error,245392.36,3,2,1,9180.806666666667,0.6666666666666666,1.2525195679972927,1,False
PAY004247,CUST00103,2026-03-31,8897.16,netbanking,expired_card,245392.36,4,2,2,9760.39,0.5,0.9115578373405161,2,True
PAY005461,CUST00103,2026-04-09,9455.96,netbanking,card_declined,245392.36,5,2,3,9587.744,0.4,0.9862549521555851,2,True
PAY005710,CUST00103,2026-04-11,11001.09,wallet,timeout,245392.36,6,2,4,9565.78,0.3333333333333333,1.15004631091244,3,False
PAY006603,CUST00103,2026-04-19,13299.94,netbanking,insufficient_funds,245392.36,7,2,5,9770.824285714287,0.2857142857142857,1.361189149562904,4,False
PAY007726,CUST00103,2026-05-01,5127.85,wallet,authentication_failed,245392.36,8,2,6,10211.96375,0.25,0.5021414221138417,3,False
PAY008653,CUST00103,2026-05-13,10322.96,upi,card_declined,245392.36,10,3,7,9435.474,0.3,1.0940584436987477,2,False
PAY000918,CUST00104,2026-03-08,726.49,wallet,card_declined,203514.94,1,1,0,680.54,1.0,1.0675199106591824,0,True
PAY001842,CUST00104,2026-03-14,897.84,netbanking,authentication_failed,203514.94,2,1,1,703.515,0.5,1.2762201232383106,1,False
PAY003704,CUST00104,2026-03-27,402.7,netbanking,timeout,203514.94,4,2,2,740.03,0.5,0.5441671283596611,2,False
PAY003984,CUST00104,2026-03-29,614.12,wallet,authentication_failed,203514.94,5,2,3,672.5640000000001,0.4,0.9131026935726562,3,False
PAY005462,CUST00104,2026-04-09,881.88,card,card_declined,203514.94,6,2,4,662.8233333333334,0.3333333333333333,1.3304902764436979,3,False
PAY006711,CUST00104,2026-04-20,807.15,upi,expired_card,203514.94,7,2,5,694.1171428571428,0.2857142857142857,1.1628440650199021,3,False
PAY009620,CUST00106,2026-06-06,8924.76,card,network_error,136275.51,11,11,0,10656.316363636362,1.0,0.8375089191659953,0,True
PAY009795,CUST00106,2026-06-16,7821.2,netbanking,timeout,136275.51,12,11,1,10512.02,0.9166666666666666,0.744024459618608,1,True
PAY000413,CUST00107,2026-03-04,7332.57,card,insufficient_funds,230229.14,1,1,0,6237.36,1.0,1.1755887106083343,0,False
PAY006162,CUST00107,2026-04-15,11637.43,netbanking,network_error,230229.14,8,7,1,7179.9325,0.875,1.6208272152976368,0,True
PAY007205,CUST00110,2026-04-25,10705.48,wallet,expired_card,81624.43,7,7,0,13989.74,1.0,0.7652379529569527,0,True
PAY007649,CUST00110,2026-04-30,16781.17,wallet,network_error,81624.43,9,8,1,12545.057777777778,0.8888888888888888,1.337671798509054,1,True
PAY008239,CUST00110,2026-05-07,14449.7,wallet,expired_card,81624.43,11,9,2,13308.09909090909,0.8181818181818182,1.085782417255275,2,True
PAY008931,CUST00110,2026-05-18,14405.87,netbanking,network_error,81624.43,12,9,3,13403.2325,0.75,1.0748056485627628,3,False
PAY000920,CUST00111,2026-03-08,15290.0,card,network_error,484511.14,0,0,0,15290.0,0.0,1.0,0,True
PAY001100,CUST00112,2026-03-09,2841.86,netbanking,expired_card,273386.62,1,1,0,3735.94,1.0,0.7606813813926349,0,False
PAY000115,CUST00113,2026-03-01,4302.96,netbanking,expired_card,33296.81,0,0,0,4302.96,0.0,1.0,0,True
PAY002831,CUST00114,2026-03-21,12972.03,card,authentication_failed,253910.94,3,3,0,13523.93,1.0,0.9591908565039896,0,False
PAY001976,CUST00115,2026-03-15,23905.16,card,timeout,82929.2,1,1,0,18074.86,1.0,1.3225640475223597,0,True
PAY000652,CUST00116,2026-03-06,6602.02,wallet,network_error,44655.18,0,0,0,6602.02,0.0,1.0,0,True
PAY006812,CUST00116,2026-04-21,5852.2,upi,insufficient_funds,44655.18,6,5,1,6115.145,0.8333333333333334,0.9570010195996986,0,False
PAY009116,CUST00116,2026-05-22,3818.12,wallet,expired_card,44655.18,10,8,2,6265.372,0.8,0.6094003676078611,0,True
PAY004511,CUST00117,2026-04-02,10286.92,card,authentication_failed,299542.38,4,4,0,10445.002499999999,1.0,0.9848652501519268,0,True
PAY004644,CUST00118,2026-04-03,7080.21,netbanking,card_declined,121425.93,4,4,0,6637.1475,1.0,1.066754957607918,0,True
PAY006273,CUST00118,2026-04-16,6746.92,wallet,expired_card,121425.93,7,6,1,6896.834285714285,0.8571428571428571,0.9782633191542953,1,False
PAY007009,CUST00118,2026-04-23,6714.1,upi,card_declined,121425.93,8,6,2,6878.095,0.75,0.9761569155412945,2,False
PAY007821,CUST00118,2026-05-02,6263.68,upi,insufficient_funds,121425.93,10,7,3,6881.534,0.7,0.9102156583110685,3,True
PAY008717,CUST00118,2026-05-14,9292.1,card,timeout,121425.93,13,9,4,6600.622307692307,0.6923076923076923,1.4077612029355275,3,True
PAY009161,CUST00118,2026-05-23,8727.57,card,authentication_failed,121425.93,14,9,5,6792.870714285715,0.6428571428571429,1.284813205946276,3,True
PAY002540,CUST00119,2026-03-19,5720.28,card,timeout,445692.22,2,2,0,4779.63,1.0,1.1968039367063976,0,True
PAY005932,CUST00119,2026-04-13,3788.91,wallet,expired_card,445692.22,5,4,1,5523.048,0.8,0.6860179379212348,1,True
PAY006813,CUST00119,2026-04-21,5684.16,card,timeout,445692.22,6,4,2,5234.025000000001,0.6666666666666666,1.0860016908593288,1,True
PAY007120,CUST00119,2026-04-24,5028.52,netbanking,network_error,445692.22,7,4,3,5298.33,0.5714285714285714,0.949076407094311,2,False
PAY007927,CUST00119,2026-05-03,4632.59,upi,card_declined,445692.22,8,4,4,5264.60375,0.5,0.8799503666349058,3,True
PAY008158,CUST00120,2026-05-06,5061.53,netbanking,network_error,299286.98,13,13,0,10900.150769230768,1.0,0.4643541274940728,0,True
PAY008457,CUST00120,2026-05-10,12735.63,netbanking,card_declined,299286.98,14,13,1,10483.106428571427,0.9285714285714286,1.2148717640879214,1,False
PAY003989,CUST00121,2026-03-29,7338.24,netbanking,network_error,212516.33,3,3,0,5379.286666666667,1.0,1.364166004662328,0,True
PAY006499,CUST00121,2026-04-18,5917.37,upi,card_declined,212516.33,5,4,1,5649.005999999999,0.8,1.0475064108623713,1,True
PAY001977,CUST00123,2026-03-15,10511.9,upi,authentication_failed,106108.3,3,3,0,6773.956666666666,1.0,1.551810930785405,0,True
PAY002682,CUST00123,2026-03-20,6521.67,netbanking,network_error,106108.3,4,3,1,7708.442499999999,0.75,0.846042504695339,1,True
PAY002981,CUST00124,2026-03-22,20236.14,wallet,card_declined,123149.55,2,2,0,18873.625,1.0,1.0721914841478517,0,True
PAY004905,CUST00124,2026-04-05,22130.38,card,authentication_failed,123149.55,5,4,1,20016.6,0.8,1.1056013508787708,1,False
PAY006814,CUST00125,2026-04-21,1110.92,netbanking,expired_card,337486.66,6,6,0,1843.0016666666663,1.0,0.6027775341132809,0,True
PAY007650,CUST00125,2026-04-30,958.59,netbanking,network_error,337486.66,7,6,1,1738.4185714285716,0.8571428571428571,0.5514149559575081,1,False
PAY000777,CUST00126,2026-03-07,10417.35,wallet,timeout,161507.71,1,1,0,11162.17,1.0,0.9332728313580604,0,True
PAY001101,CUST00129,2026-03-09,3458.21,netbanking,card_declined,41264.06,0,0,0,3458.21,0.0,1.0,0,False
PAY001460,CUST00129,2026-03-11,4166.14,wallet,card_declined,41264.06,1,0,1,3458.21,0.0,1.2047099511018706,1,True
PAY003709,CUST00129,2026-03-27,4590.92,card,expired_card,41264.06,3,1,2,3711.5066666666667,0.3333333333333333,1.2369424097311783,2,False
PAY004515,CUST00129,2026-04-02,3006.17,wallet,card_declined,41264.06,5,2,3,3696.8120000000004,0.4,0.8131790310137491,3,False
PAY006052,CUST00129,2026-04-14,4785.52,card,timeout,41264.06,6,2,4,3581.705,0.3333333333333333,1.3361011026871281,2,False
PAY000779,CUST00131,2026-03-07,12445.87,netbanking,timeout,441027.77,0,0,0,12445.87,0.0,1.0,0,True
PAY007300,CUST00131,2026-04-26,18977.36,netbanking,authentication_failed,441027.77,7,6,1,16781.68857142857,0.8571428571428571,1.1308373361372968,0,True
PAY001274,CUST00132,2026-03-10,18262.94,card,card_declined,187915.91,0,0,0,18262.94,0.0,1.0,0,True
PAY003849,CUST00132,2026-03-28,19338.05,upi,expired_card,187915.91,3,2,1,20152.123333333333,0.6666666666666666,0.9596035951215728,1,False
PAY005057,CUST00132,2026-04-06,20237.3,card,insufficient_funds,187915.91,4,2,2,19948.605,0.5,1.0144719392659287,2,False
PAY006053,CUST00132,2026-04-14,18655.49,wallet,card_declined,187915.91,6,3,3,20248.573333333334,0.5,0.9213236751494591,2,True
PAY006606,CUST00132,2026-04-19,20448.71,card,authentication_failed,187915.91,7,3,4,20020.989999999998,0.42857142857142855,1.0213635789239195,3,False
PAY007122,CUST00132,2026-04-24,20893.76,netbanking,insufficient_funds,187915.91,8,3,5,20074.455,0.375,1.0408133122418515,4,False
PAY007477,CUST00132,2026-04-28,19559.87,upi,expired_card,187915.91,9,3,6,20165.48888888889,0.3333333333333333,0.9699675573339269,4,False
PAY007651,CUST00132,2026-04-30,12888.88,wallet,timeout,187915.91,10,3,7,20104.927,0.3,0.6410806664455931,5,False
PAY008321,CUST00132,2026-05-08,13983.35,wallet,insufficient_funds,187915.91,11,3,8,19448.922727272726,0.2727272727272727,0.7189781252198358,5,False
